Cust_id,Age,Gender,Employment Category,Income,Avg. Yearly Balance_k,Avg Yearly ATM Withdrawals,Avg. Foreign Card Payments,Avg. Digital Payments,Fixed Deposits
10515,21-30,Female,Self Employed,Greater than 1 million,3798,30,30,69,1
10516,31-35,Female,Unemployed,Greater than 1 million,3380,40,31,47,1
10517,41-60,Male,Private Sector Employee,Greater than 1 million,4540,42,32,70,1
10518,41-60,Male,Private Sector Employee,"501,000 - 1 Million",1611,42,25,2,0
10519,41-60,Female,Self Employed,Greater than 1 million,1736,21,22,58,1
10520,41-60,Female,Self Employed,Greater than 1 million,2682,36,25,66,1
10521,21-30,Female,Unemployed,"501,000 - 1 Million",1486,40,13,31,1
10522,41-60,Male,Self Employed,Greater than 1 million,3718,45,20,54,1
10523,36-40,Male,Self Employed,Greater than 1 million,1853,12,33,61,0
10524,41-60,Male,Self Employed,"501,000 - 1 Million",1090,45,12,36,0
10525,41-60,Male,Self Employed,Greater than 1 million,4873,20,28,53,1
10528,21-30,Female,Unemployed,"251,000 - 500,000",669,21,15,35,0
10529,21-30,Female,Unemployed,Greater than 1 million,2681,22,32,22,1
10530,21-30,Female,Student,Greater than 1 million,2016,80,27,67,1
10531,31-35,Female,Self Employed,"501,000 - 1 Million",1355,52,18,35,1
10532,31-35,Female,Self Employed,Greater than 1 million,4854,38,21,62,1
10533,31-35,Female,Self Employed,"501,000 - 1 Million",1495,50,15,45,0
10534,21-30,Male,Self Employed,Greater than 1 million,3843,43,35,25,1
10535,41-60,Female,Civil/Public Servant,Greater than 1 million,3788,22,30,70,1
10536,41-60,Female,Civil/Public Servant,"501,000 - 1 Million",1205,76,12,48,0
10537,41-60,Female,Civil/Public Servant,Greater than 1 million,1774,41,23,51,1
10538,36-40,Male,Self Employed,Greater than 1 million,2110,45,29,55,1
10539,41-60,Male,Self Employed,Greater than 1 million,4631,28,35,68,1
10540,41-60,Male,Self Employed,Greater than 1 million,3275,96,33,70,1
10541,41-60,Male,Self Employed,Greater than 1 million,4410,12,30,52,1
10543,36-40,Male,Unemployed,Greater than 1 million,2388,27,24,56,1
10544,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1394,98,16,32,1
10545,31-35,Male,Self Employed,"251,000 - 500,000",828,10,6,41,1
10546,41-60,Male,Self Employed,Greater than 1 million,3713,44,31,45,1
10547,41-60,Male,Self Employed,"101,000 - 250,000",314,71,5,9,0
10548,41-60,Male,Self Employed,Greater than 1 million,2028,22,35,45,1
10549,41-60,Male,Self Employed,Greater than 1 million,2015,75,26,59,1
10550,Above 60,Male,Retired,Greater than 1 million,3393,37,29,67,1
10551,21-30,Female,Self Employed,Greater than 1 million,3303,37,24,46,1
10552,31-35,Female,Self Employed,"101,000 - 250,000",228,73,8,11,1
10553,41-60,Male,Retired,Greater than 1 million,2959,34,34,59,1
10554,36-40,Male,Self Employed,"101,000 - 250,000",250,61,4,7,0
10555,41-60,Female,Unemployed,Greater than 1 million,3875,45,21,67,1
10556,21-30,Male,Unemployed,Greater than 1 million,3239,40,32,68,1
10557,21-30,Male,Unemployed,"501,000 - 1 Million",1499,51,21,39,0
10558,21-30,Male,Unemployed,Greater than 1 million,3985,39,29,63,1
10559,41-60,Male,Private Sector Employee,"501,000 - 1 Million",877,47,25,32,0
10560,41-60,Male,Private Sector Employee,"101,000 - 250,000",217,63,2,6,1
10561,41-60,Male,Private Sector Employee,Greater than 1 million,3444,41,35,5,1
10562,31-35,Female,Private Sector Employee,Greater than 1 million,3258,20,21,69,0
10565,21-30,Male,Student,"101,000 - 250,000",301,69,5,19,0
10566,31-35,Male,Self Employed,Greater than 1 million,1968,44,30,56,1
10567,31-35,Male,Self Employed,"251,000 - 500,000",519,56,9,30,0
10568,21-30,Female,Self Employed,Greater than 1 million,4787,29,27,1,1
10569,36-40,Male,Self Employed,Greater than 1 million,2142,39,33,55,1
10570,36-40,Male,Self Employed,Greater than 1 million,3217,31,34,15,0
10571,36-40,Male,Self Employed,Greater than 1 million,4590,23,35,49,1
10572,31-35,Female,Unemployed,Greater than 1 million,2159,54,25,48,0
10573,31-35,Male,Self Employed,Greater than 1 million,4802,93,29,68,1
10574,31-35,Male,Self Employed,"501,000 - 1 Million",1647,22,25,44,1
10575,31-35,Female,Private Sector Employee,Greater than 1 million,3304,28,34,48,1
10576,41-60,Male,Self Employed,Greater than 1 million,2336,75,26,22,1
10577,41-60,Male,Civil/Public Servant,Greater than 1 million,2628,41,24,56,1
10578,31-35,Female,Private Sector Employee,Greater than 1 million,2445,26,20,49,1
10579,41-60,Male,Civil/Public Servant,Greater than 1 million,4525,26,27,59,1
10580,41-60,Male,Civil/Public Servant,"251,000 - 500,000",651,50,10,31,1
10581,36-40,Male,Self Employed,Greater than 1 million,3323,17,31,5,1
10582,36-40,Male,Self Employed,Greater than 1 million,1865,24,28,55,1
10583,41-60,Male,Self Employed,Greater than 1 million,1776,44,33,69,1
10584,36-40,Female,Civil/Public Servant,Greater than 1 million,2109,20,24,67,1
10585,36-40,Female,Civil/Public Servant,Greater than 1 million,4246,35,27,65,1
10586,41-60,Male,Retired,"501,000 - 1 Million",1225,49,20,24,1
10587,21-30,Female,Private Sector Employee,Greater than 1 million,2158,42,24,67,1
10588,21-30,Female,Private Sector Employee,"251,000 - 500,000",780,60,11,47,1
10589,21-30,Female,Private Sector Employee,Greater than 1 million,4010,91,30,47,1
10592,31-35,Male,Self Employed,Greater than 1 million,2894,43,23,57,1
10593,31-35,Male,Self Employed,Greater than 1 million,4232,37,33,9,1
10594,41-60,Female,Private Sector Employee,Greater than 1 million,4775,22,23,7,1
10595,36-40,Female,Self Employed,"501,000 - 1 Million",1365,30,23,17,0
10596,36-40,Female,Self Employed,"251,000 - 500,000",797,63,6,21,0
10597,36-40,Female,Student,Greater than 1 million,1708,21,35,53,1
10598,36-40,Female,Student,Greater than 1 million,4043,30,21,52,1
10599,36-40,Female,Civil/Public Servant,Greater than 1 million,2620,33,32,68,1
10600,36-40,Female,Civil/Public Servant,Greater than 1 million,2540,87,22,69,1
10601,31-35,Female,Self Employed,"501,000 - 1 Million",1495,48,14,41,1
10602,31-35,Male,Self Employed,"251,000 - 500,000",389,60,8,2,1
10603,31-35,Female,Self Employed,Greater than 1 million,4786,40,33,67,1
10604,31-35,Female,Self Employed,"501,000 - 1 Million",1451,54,16,32,1
10605,36-40,Female,Self Employed,Greater than 1 million,2996,47,22,68,1
10606,36-40,Female,Self Employed,Greater than 1 million,4154,45,24,60,1
10607,36-40,Female,Private Sector Employee,Greater than 1 million,4152,79,34,50,0
10608,31-35,Male,Private Sector Employee,Greater than 1 million,3880,28,31,28,1
10609,31-35,Male,Private Sector Employee,"251,000 - 500,000",751,22,10,53,0
10610,21-30,Male,Student,Greater than 1 million,3325,40,25,31,1
10611,21-30,Male,Student,Greater than 1 million,1950,10,30,54,1
10612,31-35,Male,Civil/Public Servant,"501,000 - 1 Million",1466,45,20,32,0
10613,31-35,Male,Civil/Public Servant,Greater than 1 million,2951,23,29,1,1
10615,31-35,Male,Self Employed,Greater than 1 million,3447,23,26,51,0
10617,36-40,Male,Self Employed,"501,000 - 1 Million",1176,45,15,41,1
10618,31-35,Male,Self Employed,Greater than 1 million,4639,52,21,63,0
10619,36-40,Male,Private Sector Employee,Greater than 1 million,4207,27,20,50,1
10620,36-40,Female,Self Employed,"501,000 - 1 Million",1172,47,25,40,1
10621,36-40,Female,Unemployed,Greater than 1 million,2165,41,23,64,1
10622,36-40,Female,Unemployed,Greater than 1 million,1821,24,30,62,1
10623,31-35,Male,Private Sector Employee,Greater than 1 million,3441,30,31,68,1
10624,31-35,Male,Private Sector Employee,"251,000 - 500,000",701,56,7,29,0
10625,Above 60,Female,Private Sector Employee,Greater than 1 million,3229,86,25,32,1
10626,Above 60,Female,Private Sector Employee,Greater than 1 million,2365,28,34,44,1
10628,21-30,Male,Others,Greater than 1 million,4424,21,27,63,0
10629,21-30,Male,Others,Greater than 1 million,3310,42,24,10,1
10630,21-30,Female,Student,Greater than 1 million,3700,26,22,50,1
10631,36-40,Male,Self Employed,Greater than 1 million,3912,83,30,52,1
10632,31-35,Female,Private Sector Employee,"251,000 - 500,000",609,59,9,35,1
10633,21-30,Male,Self Employed,"501,000 - 1 Million",1307,52,25,64,1
10634,21-30,Male,Self Employed,"501,000 - 1 Million",1391,42,18,35,1
10635,31-35,Male,Private Sector Employee,"251,000 - 500,000",388,53,15,24,0
10636,31-35,Male,Self Employed,Greater than 1 million,1876,45,35,60,1
10637,31-35,Female,Unemployed,Greater than 1 million,4675,24,30,39,1
10638,31-35,Female,Unemployed,Greater than 1 million,3312,20,22,68,1
10639,21-30,Female,Private Sector Employee,Greater than 1 million,2771,41,32,4,1
10640,31-35,Female,Private Sector Employee,Greater than 1 million,4822,25,24,46,1
10641,31-35,Female,Private Sector Employee,"501,000 - 1 Million",1006,52,13,31,1
10642,36-40,Male,Self Employed,Greater than 1 million,4283,36,33,62,1
10644,41-60,Female,Civil/Public Servant,"251,000 - 500,000",692,50,13,22,1
10645,41-60,Female,Civil/Public Servant,Greater than 1 million,4610,20,30,15,1
10646,41-60,Female,Civil/Public Servant,Greater than 1 million,2069,16,30,4,1
10647,21-30,Male,Private Sector Employee,"501,000 - 1 Million",1191,49,16,20,1
10648,21-30,Female,Self Employed,Greater than 1 million,3454,44,25,60,1
10649,21-30,Female,Private Sector Employee,Greater than 1 million,2684,62,24,66,1
10650,36-40,Male,Self Employed,"501,000 - 1 Million",1432,37,18,30,1
10651,36-40,Male,Self Employed,Greater than 1 million,4493,29,23,60,1
10652,36-40,Male,Self Employed,Greater than 1 million,3355,1,35,62,1
10654,31-35,Male,Self Employed,Greater than 1 million,4872,86,33,46,1
10655,31-35,Female,Self Employed,Greater than 1 million,4709,24,30,58,1
10656,31-35,Female,Self Employed,Greater than 1 million,4691,33,34,50,1
10657,36-40,Female,Self Employed,"501,000 - 1 Million",1543,44,24,50,1
10658,36-40,Female,Self Employed,Greater than 1 million,3899,29,30,65,1
10659,21-30,Female,Private Sector Employee,Greater than 1 million,4610,18,23,68,1
10660,41-60,Male,Self Employed,Greater than 1 million,4649,37,23,60,1
10661,41-60,Male,Self Employed,Greater than 1 million,3776,25,34,48,0
10663,36-40,Female,Self Employed,Greater than 1 million,1714,81,34,49,0
10664,21-30,Female,Student,"501,000 - 1 Million",1460,44,22,39,1
10665,Above 60,Female,Retired,Greater than 1 million,4632,21,24,57,1
10666,36-40,Female,Self Employed,"501,000 - 1 Million",1205,8,15,49,1
10667,41-60,Male,Self Employed,Greater than 1 million,2919,29,29,64,1
10668,41-60,Male,Self Employed,"251,000 - 500,000",661,82,11,26,1
10669,36-40,Male,Self Employed,Greater than 1 million,2782,41,32,52,1
10670,36-40,Male,Self Employed,Greater than 1 million,3902,29,34,53,1
10671,36-40,Male,Self Employed,"501,000 - 1 Million",1245,41,15,36,1
10672,36-40,Male,Self Employed,"501,000 - 1 Million",1673,55,20,40,1
10673,36-40,Male,Self Employed,Greater than 1 million,4074,77,35,51,1
10674,36-40,Male,Self Employed,Greater than 1 million,2212,41,25,65,1
10675,36-40,Male,Self Employed,Greater than 1 million,4496,46,34,55,1
10676,36-40,Female,Private Sector Employee,Greater than 1 million,3550,29,30,27,1
10677,31-35,Male,Civil/Public Servant,"251,000 - 500,000",573,0,11,32,0
10678,36-40,Female,Private Sector Employee,Greater than 1 million,4286,39,34,70,1
10679,31-35,Male,Self Employed,"501,000 - 1 Million",1688,55,25,34,1
10680,21-30,Male,Student,"Below 50,000",41,88,0,5,0
10681,31-35,Female,Self Employed,Greater than 1 million,2421,26,34,65,0
10682,21-30,Male,Student,Greater than 1 million,4104,21,30,64,1
10683,21-30,Male,Student,Greater than 1 million,4574,25,20,65,0
10684,36-40,Female,Private Sector Employee,Greater than 1 million,4792,33,34,45,1
10685,41-60,Male,Retired,Greater than 1 million,4217,44,30,60,1
10686,41-60,Male,Retired,Greater than 1 million,2459,39,35,49,1
10687,31-35,Female,Self Employed,Greater than 1 million,4084,56,20,69,1
10688,21-30,Female,Self Employed,Greater than 1 million,1743,24,25,65,0
10689,31-35,Male,Unemployed,"50,000 - 100,000",193,83,2,7,1
10690,31-35,Male,Unemployed,Greater than 1 million,3219,37,29,51,1
10691,41-60,Male,Self Employed,Greater than 1 million,3132,26,35,62,1
10692,41-60,Male,Self Employed,"501,000 - 1 Million",910,48,12,48,1
10693,36-40,Female,Private Sector Employee,Greater than 1 million,2819,40,32,34,1
10694,36-40,Female,Private Sector Employee,Greater than 1 million,2782,27,28,46,1
10695,21-30,Female,Student,Greater than 1 million,3340,37,30,65,0
10696,41-60,Male,Self Employed,Greater than 1 million,3294,32,35,69,1
10697,41-60,Male,Self Employed,"501,000 - 1 Million",1385,27,21,45,1
10698,41-60,Male,Self Employed,Greater than 1 million,4122,33,32,58,1
10701,Above 60,Male,Retired,Greater than 1 million,3628,8,27,56,1
10702,Above 60,Male,Retired,Greater than 1 million,2027,30,22,67,1
10703,21-30,Male,Others,Greater than 1 million,4616,21,27,62,0
10704,31-35,Male,Self Employed,Greater than 1 million,3389,25,22,64,1
10705,31-35,Male,Self Employed,Greater than 1 million,4088,39,30,50,1
10706,31-35,Female,Self Employed,Greater than 1 million,3065,20,28,67,1
10707,31-35,Female,Self Employed,Greater than 1 million,3515,42,25,53,1
10708,36-40,Female,Self Employed,Greater than 1 million,4031,25,25,56,0
10711,41-60,Male,Civil/Public Servant,Greater than 1 million,2075,36,24,45,1
10712,41-60,Male,Civil/Public Servant,Greater than 1 million,2595,40,26,3,1
10713,21-30,Male,Student,Greater than 1 million,4560,26,30,64,1
10714,36-40,Female,Self Employed,Greater than 1 million,4871,31,35,2,1
10715,36-40,Female,Self Employed,"501,000 - 1 Million",950,43,20,36,1
10716,36-40,Male,Self Employed,"501,000 - 1 Million",1177,48,17,40,1
10717,36-40,Male,Self Employed,"251,000 - 500,000",740,50,10,5,0
10718,36-40,Male,Self Employed,"501,000 - 1 Million",1654,45,13,6,1
10719,36-40,Male,Self Employed,Greater than 1 million,3584,6,28,27,1
10720,36-40,Male,Self Employed,Greater than 1 million,2997,30,32,57,1
10721,21-30,Female,Private Sector Employee,Greater than 1 million,2008,31,30,0,1
10722,31-35,Male,Private Sector Employee,"501,000 - 1 Million",1047,20,19,37,1
10723,21-30,Male,Unemployed,Greater than 1 million,3020,22,20,62,1
10724,21-30,Male,Unemployed,Greater than 1 million,3519,34,23,49,1
10725,31-35,Male,Self Employed,Greater than 1 million,3677,21,23,22,1
10726,31-35,Male,Self Employed,Greater than 1 million,1857,20,33,59,1
10729,21-30,Male,Private Sector Employee,Greater than 1 million,3234,32,27,67,1
10730,21-30,Female,Student,"251,000 - 500,000",531,56,5,24,0
10731,31-35,Male,Unemployed,Greater than 1 million,2734,23,23,56,1
10732,31-35,Male,Self Employed,Greater than 1 million,3983,33,31,55,1
10733,31-35,Male,Self Employed,Greater than 1 million,4871,24,32,45,1
10734,36-40,Female,Civil/Public Servant,"50,000 - 100,000",194,74,1,4,0
10735,36-40,Female,Civil/Public Servant,Greater than 1 million,3160,24,30,23,0
10736,41-60,Female,Civil/Public Servant,Greater than 1 million,2396,28,29,53,1
10737,36-40,Male,Self Employed,"501,000 - 1 Million",1699,50,17,44,1
10738,36-40,Male,Self Employed,Greater than 1 million,2468,31,31,47,1
10740,21-30,Male,Others,"50,000 - 100,000",210,70,1,7,0
10742,18-20,Male,Student,"50,000 - 100,000",189,73,2,67,0
10743,21-30,Male,Student,"501,000 - 1 Million",1633,30,15,43,0
10744,36-40,Male,Self Employed,"501,000 - 1 Million",966,47,24,13,1
10745,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1127,59,15,35,0
10746,21-30,Female,Student,"501,000 - 1 Million",1206,53,25,41,1
10747,21-30,Female,Student,"501,000 - 1 Million",1382,46,16,46,1
10748,31-35,Male,Self Employed,Greater than 1 million,4763,41,29,41,0
10749,21-30,Female,Private Sector Employee,"501,000 - 1 Million",1511,45,14,45,1
10750,36-40,Female,Private Sector Employee,Greater than 1 million,4219,36,23,65,1
10751,36-40,Male,Self Employed,"50,000 - 100,000",127,74,2,38,0
10752,41-60,Female,Self Employed,Greater than 1 million,2197,25,28,61,1
10753,41-60,Female,Self Employed,Greater than 1 million,2000,67,23,62,1
10755,18-20,Female,Student,Greater than 1 million,2295,6,33,54,1
10756,41-60,Male,Civil/Public Servant,Greater than 1 million,3374,23,28,60,1
10757,41-60,Male,Civil/Public Servant,"251,000 - 500,000",817,55,5,19,1
10758,41-60,Male,Private Sector Employee,"501,000 - 1 Million",1343,84,22,34,0
10759,36-40,Female,Private Sector Employee,Greater than 1 million,2912,84,32,62,1
10760,31-35,Male,Private Sector Employee,Greater than 1 million,4576,86,26,52,0
10761,36-40,Female,Civil/Public Servant,Greater than 1 million,3890,44,34,52,1
10762,18-20,Female,Student,Greater than 1 million,3905,37,29,70,1
10763,31-35,Female,Civil/Public Servant,"251,000 - 500,000",711,73,13,29,1
10764,31-35,Female,Civil/Public Servant,Greater than 1 million,4822,26,34,55,1
10765,21-30,Female,Self Employed,Greater than 1 million,2812,77,26,63,1
10766,21-30,Female,Private Sector Employee,"251,000 - 500,000",689,63,15,27,1
10767,41-60,Male,Self Employed,Greater than 1 million,4348,40,34,10,1
10768,31-35,Male,Self Employed,"251,000 - 500,000",848,65,10,52,1
10769,31-35,Female,Private Sector Employee,"501,000 - 1 Million",948,70,15,48,1
10770,31-35,Female,Private Sector Employee,"251,000 - 500,000",458,59,9,27,0
10771,31-35,Female,Private Sector Employee,"501,000 - 1 Million",983,43,14,3,0
10772,31-35,Male,Private Sector Employee,Greater than 1 million,4145,29,34,49,1
10773,31-35,Female,Self Employed,Greater than 1 million,2330,85,31,48,1
10774,31-35,Female,Self Employed,"251,000 - 500,000",400,52,7,28,1
10775,36-40,Male,Private Sector Employee,Greater than 1 million,4684,27,31,59,1
10776,36-40,Male,Private Sector Employee,Greater than 1 million,3459,34,28,65,1
10777,31-35,Female,Unemployed,"501,000 - 1 Million",1408,45,14,33,1
10778,31-35,Male,Private Sector Employee,Greater than 1 million,2063,52,34,51,1
10779,36-40,Male,Private Sector Employee,Greater than 1 million,3913,43,24,69,1
10780,31-35,Female,Unemployed,Greater than 1 million,3486,21,26,70,1
10781,31-35,Male,Others,Greater than 1 million,3420,42,23,57,1
10782,31-35,Male,Others,Greater than 1 million,4685,41,32,50,1
10783,31-35,Female,Self Employed,Greater than 1 million,2572,69,34,54,1
10784,31-35,Female,Self Employed,Greater than 1 million,2480,31,35,52,1
10785,31-35,Male,Private Sector Employee,"251,000 - 500,000",644,79,6,34,0
