OrderID,CustomerID,OrderVolume,ShipMode,Segment,Category,PaymentTerm,Discount,ExistingPurchaseOrder,FirstCustomerOrder,CashInDate
O-35306,1025,45.52,Standard Class,Corporate,Office Supplies,45,3,Yes,No,05-05-2014
O-35765,1029,45.15,Standard Class,Corporate,Furniture,45,5,No,No,06-05-2014
O-35579,1024,45.43,Standard Class,Corporate,Office Supplies,45,0,Yes,No,07-05-2014
O-35547,1018,45.24,First Class,Corporate,Office Supplies,45,0,No,No,08-05-2014
O-36091,1022,44,First Class,Corporate,Office Supplies,30,5,Yes,No,09-05-2014
O-35537,1021,43.86,Standard Class,Corporate,Office Supplies,45,0,Yes,No,10-05-2014
O-36067,1003,43.08,Standard Class,Corporate,Office Supplies,45,3,Yes,No,11-05-2014
O-35889,1024,42.93,Standard Class,Corporate,Technology,45,5,No,No,12-05-2014
O-35724,1025,44.06,First Class,Corporate,Furniture,45,0,No,No,13-05-2014
O-36036,1029,43.82,Second Class,Corporate,Office Supplies,45,0,Yes,No,14-05-2014
O-35979,1013,44.77,First Class,Consumer,Office Supplies,45,5,Yes,No,15-05-2014
O-36065,1018,44.1,First Class,Corporate,Office Supplies,45,5,No,No,16-05-2014
O-35581,1025,44.97,Standard Class,Corporate,Office Supplies,45,5,No,No,17-05-2014
O-36064,1018,45,First Class,Corporate,Office Supplies,45,3,Yes,No,18-05-2014
O-35984,1012,45.27,Standard Class,Corporate,Office Supplies,30,0,No,No,19-05-2014
O-35899,1025,44.45,Standard Class,Corporate,Furniture,45,0,No,No,20-05-2014
O-36071,1012,45.2,First Class,Corporate,Office Supplies,30,5,No,No,21-05-2014
O-35714,1025,45.45,Standard Class,Corporate,Office Supplies,45,0,No,No,22-05-2014
O-36371,1022,45.35,Standard Class,Corporate,Technology,45,0,Yes,No,23-05-2014
O-36394,1024,45.74,Second Class,Corporate,Office Supplies,45,5,Yes,No,24-05-2014
O-36251,1012,45.46,Second Class,Corporate,Office Supplies,30,0,Yes,No,25-05-2014
O-36558,1012,45.86,Standard Class,Corporate,Office Supplies,45,5,Yes,No,26-05-2014
O-36729,1024,45.68,Standard Class,Corporate,Office Supplies,45,5,Yes,No,27-05-2014
O-36362,1024,45.79,Standard Class,Corporate,Office Supplies,45,3,Yes,No,28-05-2014
O-36672,1018,45.95,Standard Class,Corporate,Office Supplies,45,5,Yes,No,29-05-2014
O-36410,1013,45.76,First Class,Consumer,Furniture,45,0,No,No,30-05-2014
O-36453,1024,45.77,Second Class,Corporate,Office Supplies,45,0,Yes,No,31-05-2014
O-36585,1011,45.89,Standard Class,Corporate,Office Supplies,45,0,No,No,01-06-2014
O-36638,1021,45.8,Standard Class,Corporate,Office Supplies,45,0,Yes,No,02-06-2014
O-36398,1012,46.03,Standard Class,Corporate,Office Supplies,45,3,Yes,No,03-06-2014
O-36788,1010,46.32,Second Class,Consumer,Office Supplies,45,0,Yes,No,04-06-2014
O-36652,1024,46.45,Second Class,Corporate,Office Supplies,45,3,Yes,No,05-06-2014
O-36907,1025,46.23,Second Class,Corporate,Office Supplies,30,0,Yes,No,06-06-2014
O-36732,1025,46.38,Standard Class,Corporate,Office Supplies,45,0,Yes,No,07-06-2014
O-36670,1012,46.5,Second Class,Corporate,Office Supplies,45,0,Yes,No,08-06-2014
O-36716,1010,46.47,Standard Class,Consumer,Office Supplies,45,3,No,No,09-06-2014
O-36875,1024,46.24,Second Class,Corporate,Office Supplies,45,5,Yes,No,10-06-2014
O-36963,1016,46.08,Standard Class,Corporate,Office Supplies,45,0,Yes,No,11-06-2014
O-37044,1022,47.08,Second Class,Corporate,Office Supplies,30,0,No,No,12-06-2014
O-36596,1022,47.33,Standard Class,Corporate,Office Supplies,45,0,Yes,No,13-06-2014
O-37079,1010,47.71,First Class,Consumer,Office Supplies,45,0,Yes,No,14-06-2014
O-36885,1010,47.68,First Class,Consumer,Office Supplies,45,0,Yes,No,15-06-2014
O-36837,1021,48.02,Standard Class,Corporate,Office Supplies,45,0,No,No,16-06-2014
O-36908,1024,48.92,First Class,Corporate,Office Supplies,45,0,No,No,17-06-2014
O-37072,1014,48.81,First Class,Corporate,Office Supplies,45,5,No,No,18-06-2014
O-37356,1024,49.2,Standard Class,Corporate,Office Supplies,45,5,Yes,No,19-06-2014
O-37189,1010,49.38,Second Class,Consumer,Office Supplies,45,0,Yes,No,20-06-2014
O-37392,1021,49.78,Standard Class,Corporate,Office Supplies,30,0,Yes,No,21-06-2014
O-37608,1025,48.66,Standard Class,Corporate,Office Supplies,30,5,Yes,No,22-06-2014
O-37171,1025,48.41,Same Day,Corporate,Office Supplies,45,5,Yes,No,23-06-2014
O-37125,1024,47.53,Second Class,Corporate,Technology,45,5,No,No,24-06-2014
O-37520,1025,46.67,Standard Class,Corporate,Office Supplies,30,0,Yes,No,25-06-2014
O-37618,1026,48.21,Second Class,Corporate,Office Supplies,30,3,No,No,26-06-2014
O-37137,1021,48.77,Standard Class,Corporate,Office Supplies,45,3,No,No,27-06-2014
O-37129,1021,49.12,First Class,Corporate,Office Supplies,45,0,Yes,No,28-06-2014
O-37359,1012,49.03,Standard Class,Corporate,Office Supplies,45,3,Yes,No,29-06-2014
O-37983,1018,48.01,Second Class,Corporate,Furniture,45,0,Yes,No,30-06-2014
O-37670,1024,48.47,Standard Class,Corporate,Furniture,45,0,Yes,No,01-07-2014
O-37365,1012,49.29,Standard Class,Corporate,Office Supplies,45,0,No,No,02-07-2014
O-37317,1010,49.19,Standard Class,Consumer,Office Supplies,45,0,No,No,03-07-2014
O-37465,1026,49.06,Standard Class,Corporate,Office Supplies,45,5,No,No,04-07-2014
O-37845,1012,49.5,First Class,Corporate,Office Supplies,45,5,Yes,No,05-07-2014
O-37860,1013,50.27,Standard Class,Consumer,Office Supplies,45,0,Yes,No,06-07-2014
O-37965,1012,50.74,Same Day,Corporate,Office Supplies,45,5,Yes,No,07-07-2014
O-37772,1025,51.17,Second Class,Corporate,Office Supplies,45,0,Yes,No,08-07-2014
O-37815,1024,50.65,Standard Class,Corporate,Office Supplies,45,0,No,No,09-07-2014
O-38072,1026,50.98,Standard Class,Corporate,Office Supplies,14,0,No,No,10-07-2014
O-37697,1024,51.31,Standard Class,Corporate,Office Supplies,45,3,No,No,11-07-2014
O-37941,1012,51.41,Standard Class,Corporate,Furniture,45,0,Yes,No,12-07-2014
O-37824,1013,51.88,Standard Class,Consumer,Office Supplies,45,0,Yes,No,13-07-2014
O-37972,1012,51.19,Standard Class,Corporate,Office Supplies,45,0,Yes,No,14-07-2014
O-37706,1022,50.08,Standard Class,Corporate,Office Supplies,45,5,No,No,15-07-2014
O-38245,1012,48.37,First Class,Corporate,Office Supplies,45,0,Yes,No,16-07-2014
O-37873,1025,48.95,Second Class,Corporate,Furniture,45,0,No,No,17-07-2014
O-38268,1024,48.98,First Class,Corporate,Office Supplies,45,0,Yes,No,18-07-2014
O-38529,1010,49.74,First Class,Consumer,Office Supplies,45,5,Yes,No,19-07-2014
O-38402,1025,50.46,Second Class,Corporate,Office Supplies,45,3,Yes,No,20-07-2014
O-38249,1025,49.9,Second Class,Corporate,Office Supplies,45,3,No,No,21-07-2014
O-38610,1024,50.3,Standard Class,Corporate,Office Supplies,30,5,No,No,22-07-2014
O-38473,1024,51.37,Second Class,Corporate,Office Supplies,45,3,Yes,No,23-07-2014
O-38841,1010,51.43,First Class,Consumer,Office Supplies,45,0,Yes,No,24-07-2014
O-38886,1012,50.77,Second Class,Corporate,Office Supplies,30,3,Yes,No,25-07-2014
O-38300,1025,50.82,Standard Class,Corporate,Office Supplies,45,0,Yes,No,26-07-2014
O-38724,1013,50.35,Standard Class,Consumer,Furniture,45,0,No,No,27-07-2014
O-38641,1024,49.52,Standard Class,Corporate,Furniture,45,0,Yes,No,28-07-2014
O-38682,1022,50.28,Second Class,Corporate,Technology,45,3,No,No,29-07-2014
O-39068,1024,50.51,Standard Class,Corporate,Office Supplies,30,3,Yes,No,30-07-2014
O-38309,1022,49.35,Standard Class,Corporate,Office Supplies,45,0,No,No,31-07-2014
O-38834,1026,47.14,Standard Class,Corporate,Office Supplies,45,3,Yes,No,01-08-2014
O-39002,1013,47.81,First Class,Consumer,Office Supplies,30,0,No,No,02-08-2014
O-39169,1012,47.24,Second Class,Corporate,Technology,45,3,Yes,No,03-08-2014
O-38703,1025,48.47,Standard Class,Corporate,Office Supplies,45,0,Yes,No,04-08-2014
O-38913,1026,48.74,Standard Class,Corporate,Office Supplies,45,3,Yes,No,05-08-2014
O-39133,1014,48.46,Second Class,Corporate,Office Supplies,45,0,Yes,No,06-08-2014
O-38824,1012,49.28,Standard Class,Corporate,Office Supplies,45,3,Yes,No,07-08-2014
O-39181,1013,50.22,Standard Class,Consumer,Office Supplies,45,0,Yes,No,08-08-2014
O-39478,1029,50.06,Standard Class,Corporate,Furniture,45,0,Yes,No,09-08-2014
O-38985,1012,50.14,First Class,Corporate,Office Supplies,45,0,Yes,No,10-08-2014
O-39112,1000,49.8,First Class,Consumer,Office Supplies,45,0,No,No,11-08-2014
O-39730,1021,49.79,Second Class,Corporate,Office Supplies,45,5,Yes,No,12-08-2014
O-39122,1024,49.22,Standard Class,Corporate,Office Supplies,45,3,No,No,13-08-2014
O-39151,1025,48.74,Second Class,Corporate,Office Supplies,45,0,Yes,No,14-08-2014
O-39686,1010,48.41,Second Class,Consumer,Office Supplies,45,5,No,No,15-08-2014
O-39512,1029,48.29,Second Class,Corporate,Office Supplies,45,0,Yes,No,16-08-2014
O-39529,1011,48.3,Second Class,Corporate,Office Supplies,45,3,No,No,17-08-2014
O-39709,1022,47.87,Standard Class,Corporate,Office Supplies,45,5,Yes,No,18-08-2014
O-39934,1025,47.26,First Class,Corporate,Office Supplies,45,5,Yes,No,19-08-2014
O-40010,1026,47.49,Second Class,Corporate,Office Supplies,45,0,Yes,No,20-08-2014
O-39802,1012,48.02,Second Class,Corporate,Office Supplies,45,5,Yes,No,21-08-2014
O-39473,1021,47.49,Second Class,Corporate,Office Supplies,45,5,No,No,22-08-2014
O-39772,1025,46.78,First Class,Corporate,Office Supplies,45,0,Yes,No,23-08-2014
O-39732,1021,47.41,Second Class,Corporate,Office Supplies,45,0,Yes,No,24-08-2014
O-39660,1024,48.27,Standard Class,Corporate,Office Supplies,45,0,No,No,25-08-2014
O-40220,1024,48.92,Standard Class,Corporate,Office Supplies,30,3,No,No,26-08-2014
O-40213,1018,50.1,Second Class,Corporate,Office Supplies,45,3,No,No,27-08-2014
O-39844,1011,50.43,Second Class,Corporate,Office Supplies,45,3,No,No,28-08-2014
O-40378,1013,50.06,First Class,Consumer,Office Supplies,45,0,Yes,No,29-08-2014
O-40390,1022,50.02,Standard Class,Corporate,Office Supplies,45,3,Yes,No,30-08-2014
O-40288,1026,49.54,Standard Class,Corporate,Office Supplies,45,0,Yes,No,31-08-2014
O-40568,1024,50.02,Second Class,Corporate,Office Supplies,45,0,Yes,No,01-09-2014
O-40566,1003,49.47,Standard Class,Corporate,Office Supplies,45,0,No,No,02-09-2014
O-40292,1025,49.74,First Class,Corporate,Office Supplies,45,3,Yes,No,03-09-2014
O-40728,1012,49.94,First Class,Corporate,Office Supplies,45,5,Yes,No,04-09-2014
O-40253,1021,49.54,Same Day,Corporate,Office Supplies,45,0,No,No,05-09-2014
O-40878,1005,49.52,Standard Class,Corporate,Office Supplies,45,0,No,No,06-09-2014
O-40734,1013,49.66,Standard Class,Consumer,Office Supplies,45,0,Yes,No,07-09-2014
O-40969,1007,49.92,Standard Class,Corporate,Office Supplies,45,0,Yes,No,08-09-2014
O-41001,1024,49.6,Standard Class,Corporate,Technology,45,0,No,No,09-09-2014
O-40952,1022,49.51,First Class,Corporate,Office Supplies,45,0,Yes,No,10-09-2014
O-40961,1026,48.64,Standard Class,Corporate,Furniture,45,3,Yes,No,11-09-2014
O-40906,1025,47.61,Standard Class,Corporate,Office Supplies,45,0,No,No,12-09-2014
O-41270,1019,48.02,Second Class,Corporate,Office Supplies,45,0,Yes,No,13-09-2014
O-41432,1012,48.55,Standard Class,Corporate,Office Supplies,30,0,Yes,No,14-09-2014
O-41393,1027,48.65,Standard Class,Consumer,Office Supplies,45,0,Yes,No,15-09-2014
O-41174,1025,47.89,Standard Class,Corporate,Office Supplies,30,0,Yes,No,16-09-2014
O-41215,1018,47.77,First Class,Corporate,Office Supplies,45,0,Yes,No,17-09-2014
O-41390,1011,47.46,Standard Class,Corporate,Office Supplies,45,0,Yes,No,18-09-2014
O-41164,1026,48.11,First Class,Corporate,Office Supplies,30,0,No,No,19-09-2014
O-41441,1025,47.86,Standard Class,Corporate,Office Supplies,30,0,Yes,No,20-09-2014
O-41578,1013,48.2,Standard Class,Consumer,Office Supplies,45,3,Yes,No,21-09-2014
O-41287,1025,49.69,Standard Class,Corporate,Office Supplies,45,5,Yes,No,22-09-2014
O-41669,1010,49.36,First Class,Consumer,Office Supplies,45,5,Yes,No,23-09-2014
O-41412,1010,49.44,First Class,Consumer,Office Supplies,45,3,No,No,24-09-2014
O-41541,1021,49.06,Standard Class,Corporate,Office Supplies,45,5,Yes,No,25-09-2014
O-41167,1012,48.29,Second Class,Corporate,Office Supplies,45,0,No,No,26-09-2014
O-41496,1024,47.43,First Class,Corporate,Office Supplies,45,0,Yes,No,27-09-2014
O-41506,1026,47.46,Standard Class,Corporate,Office Supplies,45,3,Yes,No,28-09-2014
O-41674,1013,47.36,First Class,Consumer,Office Supplies,45,3,Yes,No,29-09-2014
O-41519,1024,46.56,Second Class,Corporate,Office Supplies,45,3,Yes,No,30-09-2014
O-41855,1026,46.66,Second Class,Corporate,Office Supplies,45,5,Yes,No,01-10-2014
O-41980,1018,47.49,Second Class,Corporate,Office Supplies,45,5,Yes,No,02-10-2014
O-41781,1017,46.68,Standard Class,Corporate,Office Supplies,45,0,Yes,No,03-10-2014
O-41548,1012,46.45,Standard Class,Corporate,Office Supplies,45,0,Yes,No,04-10-2014
O-41779,1022,45.75,Standard Class,Corporate,Office Supplies,45,5,Yes,No,05-10-2014
O-41475,1022,45.05,Standard Class,Corporate,Office Supplies,45,0,Yes,No,06-10-2014
O-42076,1026,46.47,Standard Class,Corporate,Office Supplies,45,5,Yes,No,07-10-2014
O-41874,1022,46.09,Second Class,Corporate,Office Supplies,45,0,Yes,No,08-10-2014
O-42109,1024,47.32,Standard Class,Corporate,Office Supplies,45,3,Yes,No,09-10-2014
O-42015,1025,46.62,Second Class,Corporate,Office Supplies,45,3,Yes,No,10-10-2014
O-42181,1007,47.43,First Class,Corporate,Office Supplies,45,0,Yes,No,11-10-2014
O-41905,1025,47.89,Standard Class,Corporate,Office Supplies,45,3,No,No,12-10-2014
O-41768,1026,47.72,Standard Class,Corporate,Office Supplies,45,0,No,No,13-10-2014
O-42294,1026,47.95,Standard Class,Corporate,Office Supplies,45,0,Yes,No,14-10-2014
O-42221,1022,49.04,Same Day,Corporate,Office Supplies,45,5,No,No,15-10-2014
O-42511,1013,49.92,Second Class,Consumer,Office Supplies,45,0,Yes,No,16-10-2014
O-42729,1026,50.25,First Class,Corporate,Office Supplies,45,5,Yes,No,17-10-2014
O-42730,1011,51.03,Same Day,Corporate,Office Supplies,45,0,Yes,No,18-10-2014
O-41790,1012,51.39,Standard Class,Corporate,Office Supplies,45,0,No,No,19-10-2014
O-42310,1012,50.57,Standard Class,Corporate,Office Supplies,45,3,Yes,No,20-10-2014
O-42397,1026,50.54,Standard Class,Corporate,Office Supplies,45,3,Yes,No,21-10-2014
O-42808,1029,51.15,Second Class,Corporate,Office Supplies,45,0,Yes,No,22-10-2014
O-42420,1025,51.11,Standard Class,Corporate,Office Supplies,45,0,Yes,No,23-10-2014
O-43035,1013,52.13,Standard Class,Consumer,Furniture,45,5,No,No,24-10-2014
O-42924,1022,53.4,Standard Class,Corporate,Office Supplies,45,5,Yes,No,25-10-2014
O-43090,1029,53.84,Standard Class,Corporate,Office Supplies,45,3,No,No,26-10-2014
O-43017,1025,55.27,Standard Class,Corporate,Office Supplies,45,5,Yes,No,27-10-2014
O-43041,1024,55.33,Standard Class,Corporate,Office Supplies,30,0,No,No,28-10-2014
O-43140,1026,56.19,Same Day,Corporate,Office Supplies,45,5,No,No,29-10-2014
O-42707,1026,56.93,First Class,Corporate,Office Supplies,45,3,No,No,30-10-2014
O-43309,1007,57.63,First Class,Corporate,Office Supplies,45,0,Yes,No,31-10-2014
O-43502,1007,56.08,Standard Class,Corporate,Office Supplies,45,3,Yes,No,01-11-2014
O-42898,1026,55.97,Standard Class,Corporate,Office Supplies,45,0,Yes,No,02-11-2014
O-43662,1024,55.78,Standard Class,Corporate,Furniture,45,0,Yes,No,03-11-2014
O-42912,1007,56.68,Standard Class,Corporate,Office Supplies,45,0,No,No,04-11-2014
O-43341,1026,55.46,Second Class,Corporate,Office Supplies,45,0,Yes,No,05-11-2014
O-43874,1012,56.08,Standard Class,Corporate,Office Supplies,30,0,Yes,No,06-11-2014
O-43681,1026,53.91,Standard Class,Corporate,Office Supplies,45,5,Yes,No,07-11-2014
O-43639,1010,53.37,Second Class,Consumer,Office Supplies,45,5,No,No,08-11-2014
O-43689,1012,50.46,Standard Class,Corporate,Office Supplies,45,0,Yes,No,09-11-2014
O-43466,1021,53.43,Standard Class,Corporate,Office Supplies,45,0,Yes,No,10-11-2014
O-44048,1026,51.96,Second Class,Corporate,Technology,45,0,Yes,No,11-11-2014
O-43836,1025,53.39,Standard Class,Corporate,Office Supplies,45,0,Yes,No,12-11-2014
O-43312,1025,53.86,Standard Class,Corporate,Office Supplies,45,0,No,No,13-11-2014
O-44042,1012,54.77,First Class,Corporate,Office Supplies,45,3,Yes,No,14-11-2014
O-43467,1022,54.35,Standard Class,Corporate,Office Supplies,45,5,No,No,15-11-2014
O-44723,1012,54.35,Standard Class,Corporate,Office Supplies,30,5,Yes,No,16-11-2014
O-44393,1025,52.29,Standard Class,Corporate,Office Supplies,45,0,Yes,No,17-11-2014
O-44143,1025,50.86,Standard Class,Corporate,Office Supplies,45,5,Yes,No,18-11-2014
O-43955,1012,50.92,Standard Class,Corporate,Office Supplies,45,0,No,No,19-11-2014
O-44564,1013,53.37,Standard Class,Consumer,Office Supplies,45,0,Yes,No,20-11-2014
O-43544,1026,53.74,Standard Class,Corporate,Office Supplies,45,0,No,No,21-11-2014
O-44677,1025,53.39,Standard Class,Corporate,Office Supplies,45,0,Yes,No,22-11-2014
O-44483,1003,54.8,Second Class,Corporate,Office Supplies,45,0,Yes,No,23-11-2014
O-44849,1010,55.71,Same Day,Consumer,Office Supplies,45,3,Yes,No,24-11-2014
O-44746,1022,55.71,Standard Class,Corporate,Office Supplies,45,3,Yes,No,25-11-2014
O-44730,1010,54.98,Standard Class,Consumer,Office Supplies,45,3,No,No,26-11-2014
O-44720,1025,54.43,Standard Class,Corporate,Office Supplies,45,3,Yes,No,27-11-2014
O-45356,1013,53.44,Standard Class,Consumer,Office Supplies,45,5,Yes,No,28-11-2014
O-45042,1012,54.25,First Class,Corporate,Office Supplies,45,5,Yes,No,29-11-2014
O-45118,1013,54.85,Standard Class,Consumer,Office Supplies,45,0,Yes,No,30-11-2014
O-44976,1025,54.88,Standard Class,Corporate,Office Supplies,45,5,Yes,No,01-12-2014
O-44840,1025,53.93,First Class,Corporate,Office Supplies,45,0,Yes,No,02-12-2014
O-45473,1012,54.28,Standard Class,Corporate,Office Supplies,45,3,Yes,No,03-12-2014
O-45343,1010,54.95,Standard Class,Consumer,Office Supplies,45,5,No,No,04-12-2014
O-45059,1012,55.61,Standard Class,Corporate,Office Supplies,45,0,Yes,No,05-12-2014
O-45489,1012,56.14,Standard Class,Corporate,Technology,45,0,No,No,06-12-2014
O-45134,1012,57.21,Second Class,Corporate,Office Supplies,45,0,No,No,07-12-2014
O-45025,1025,58.8,Standard Class,Corporate,Office Supplies,45,0,No,No,08-12-2014
O-45738,1021,59.06,Second Class,Corporate,Office Supplies,30,0,No,No,09-12-2014
O-45762,1012,58.88,Second Class,Corporate,Office Supplies,45,3,Yes,No,10-12-2014
O-45009,1017,57.4,Standard Class,Corporate,Office Supplies,45,0,No,No,11-12-2014
O-45494,1012,57.76,Second Class,Corporate,Office Supplies,45,3,Yes,No,12-12-2014
O-45941,1012,57.6,Standard Class,Corporate,Office Supplies,45,0,Yes,No,13-12-2014
O-46075,1029,57.04,Second Class,Corporate,Office Supplies,45,0,Yes,No,14-12-2014
O-46184,1011,56.72,Second Class,Corporate,Office Supplies,30,0,No,No,15-12-2014
O-45656,1012,55.8,Standard Class,Corporate,Technology,45,0,No,No,16-12-2014
O-46212,1012,54.47,Standard Class,Corporate,Office Supplies,30,0,Yes,No,17-12-2014
O-46456,1010,53.51,Same Day,Consumer,Office Supplies,45,3,Yes,No,18-12-2014
O-46224,1012,53.21,Standard Class,Corporate,Office Supplies,45,3,Yes,No,19-12-2014
O-46215,1024,54.04,Standard Class,Corporate,Furniture,45,0,Yes,No,20-12-2014
O-46236,1012,53.91,Standard Class,Corporate,Office Supplies,30,0,No,No,21-12-2014
O-46165,1026,52.83,First Class,Corporate,Office Supplies,45,3,Yes,No,22-12-2014
O-46393,1013,55.54,Second Class,Consumer,Office Supplies,45,5,No,No,23-12-2014
O-46803,1022,57.18,Second Class,Corporate,Office Supplies,30,5,Yes,No,24-12-2014
O-46911,1024,57.46,Second Class,Corporate,Furniture,45,5,Yes,No,25-12-2014
O-46239,1025,58.35,Standard Class,Corporate,Office Supplies,45,3,No,No,26-12-2014
O-46539,1025,60.29,Standard Class,Corporate,Furniture,45,3,Yes,No,27-12-2014
O-46263,1013,60,Standard Class,Consumer,Office Supplies,45,0,No,No,28-12-2014
O-46921,1016,60.32,First Class,Corporate,Office Supplies,45,5,No,No,29-12-2014
O-46957,1024,56.95,Standard Class,Corporate,Office Supplies,45,3,Yes,No,30-12-2014
O-46359,1017,56.47,First Class,Corporate,Office Supplies,45,0,No,No,31-12-2014
